0.1 0.0001 0.39444719339315093
0.2 0.0001 0.46270974196192083
0.3 0.0001 0.5092904115723851
0.5 0.0001 0.5695323307767826
1 0.0001 0.647179153697589
2 0.0001 0.7149693813065441
3 0.0001 0.7367146480630988
5 0.0001 0.756501638914959
10 0.0001 0.7315816633509946
0.1 0.00015 0.3951540886359798
0.2 0.00015 0.4634839029292326
0.3 0.00015 0.5100471054903069
0.5 0.00015 0.5705505534403916
1 0.00015 0.6481455259875448
2 0.00015 0.7156267302535357
3 0.00015 0.7371625931173876
5 0.00015 0.7567088087190439
10 0.00015 0.7287548337881221
0.1 0.000225 0.396661860128648
0.2 0.000225 0.46519599487741786
0.3 0.000225 0.5116595865979124
0.5 0.000225 0.5726605648583911
1 0.000225 0.6501951881227224
2 0.000225 0.7171116831182469
3 0.000225 0.7384134833360874
5 0.000225 0.7573217604228619
10 0.000225 0.7229130955904289
0.1 0.000338 0.39913598116670496
0.2 0.000338 0.46809987160629973
0.3 0.000338 0.51433318988484
0.5 0.000338 0.5760288626636186
1 0.000338 0.6536136911392778
2 0.000338 0.7196979452413674
3 0.000338 0.7410087384786097
5 0.000338 0.7587771485765971
10 0.000338 0.7137522102617017
0.1 0.000506 0.4027992037812508
0.2 0.000506 0.4724491244715296
0.3 0.000506 0.5183891733514501
0.5 0.000506 0.5808949403201963
1 0.000506 0.6588069951288255
2 0.000506 0.7237114746858149
3 0.000506 0.7454234351630264
5 0.000506 0.7616921709195789
10 0.000506 0.7011726574026341
0.1 0.000759 0.4079303741852838
0.2 0.000759 0.47844190549482796
0.3 0.000759 0.5242388011684576
0.5 0.000759 0.5874552046317477
1 0.000759 0.6660693106389011
2 0.000759 0.7294837159677456
3 0.000759 0.7518341086590643
5 0.000759 0.7666302547234045
10 0.000759 0.686071338822374
0.1 0.001139 0.41483961146330406
0.2 0.001139 0.48620220650934753
0.3 0.001139 0.5322693294360966
0.5 0.001139 0.5957239697630001
1 0.001139 0.6753058682209434
2 0.001139 0.7371905796101768
3 0.001139 0.7599821434241201
5 0.001139 0.7737998739547781
10 0.001139 0.6716602242394475
0.1 0.001709 0.42380230308975064
0.2 0.001709 0.4958132753416581
0.3 0.001709 0.54266239569469
0.5 0.001709 0.6055687375181364
1 0.001709 0.6859886488627522
2 0.001709 0.7466138130177647
3 0.001709 0.7692313292129214
5 0.001709 0.782905019626929
10 0.001709 0.6643233354598017
0.1 0.002563 0.4349958261752571
0.2 0.002563 0.507427781559078
0.3 0.002563 0.5553110200102186
0.5 0.002563 0.6169782904113854
1 0.002563 0.6975176279212906
2 0.002563 0.7571623849365872
3 0.002563 0.7789327591078978
5 0.002563 0.7933152723773023
10 0.002563 0.6718300850380887
0.1 0.003844 0.44847636477587105
0.2 0.003844 0.5213139832156806
0.3 0.003844 0.5699525277489511
0.5 0.003844 0.6302391783075482
1 0.003844 0.7097241944034198
2 0.003844 0.7683145964120248
3 0.003844 0.7888983203002933
5 0.003844 0.804470890135087
10 0.003844 0.6981706935409764
0.1 0.005766 0.46415009905622845
0.2 0.005766 0.5376445039113262
0.3 0.005766 0.5863310337581529
0.5 0.005766 0.6456897772298438
1 0.005766 0.7229621585512339
2 0.005766 0.7800160623707573
3 0.005766 0.7994866406127512
5 0.005766 0.8161583726847259
10 0.005766 0.7390768999337012
0.1 0.00865 0.48169421136822266
0.2 0.00865 0.5561520771234933
0.3 0.00865 0.6041673430163592
0.5 0.00865 0.663253549247789
1 0.00865 0.7376754826671655
2 0.00865 0.7925416448856981
3 0.00865 0.8111747476286149
5 0.00865 0.8284155017643029
10 0.00865 0.7839250263798201
0.1 0.012975 0.5004696426080565
0.2 0.012975 0.5760184606406503
0.3 0.012975 0.6230154783296029
0.5 0.012975 0.6822416332538298
1 0.012975 0.7539011187430813
2 0.012975 0.8059974292357761
3 0.012975 0.8240568684057047
5 0.012975 0.841208585370194
10 0.012975 0.8230111786414491
0.1 0.019462 0.5195216710546637
0.2 0.019462 0.5960993323932859
0.3 0.019462 0.6422051151757839
0.5 0.019462 0.7015224278567536
1 0.019462 0.7710219084493926
2 0.019462 0.8199785216906191
3 0.019462 0.8376237081235067
5 0.019462 0.8541664599905194
10 0.019462 0.8526478234702746
0.1 0.029193 0.5377343917336754
0.2 0.029193 0.6152208061963278
0.3 0.029193 0.6608269506648421
0.5 0.029193 0.719771971252514
1 0.029193 0.7876522143245165
2 0.029193 0.8334893331316064
3 0.029193 0.8507191934606622
5 0.029193 0.8664234806443569
10 0.029193 0.8739989442386006
0.1 0.043789 0.5541549643564345
0.2 0.043789 0.6324297383278358
0.3 0.043789 0.6778082742155869
0.5 0.043789 0.735810442962342
1 0.043789 0.8019850434782377
2 0.043789 0.8452068217821938
3 0.043789 0.8618515997394234
5 0.043789 0.8767841458151022
10 0.043789 0.8893001133859595
0.1 0.065684 0.5683705658079494
0.2 0.065684 0.6472305671610914
0.3 0.065684 0.6923012933049546
0.5 0.065684 0.7490415172573748
1 0.065684 0.8128436408892312
2 0.065684 0.854177980519697
3 0.065684 0.8699865510922259
5 0.065684 0.884382942183459
10 0.065684 0.9000598729038027
0.1 0.098526 0.5806727090768087
0.2 0.098526 0.6597146549634059
0.3 0.098526 0.7041706313470231
0.5 0.098526 0.7596575271834043
1 0.098526 0.8205523892789554
2 0.098526 0.8604121687752471
3 0.098526 0.8751900479396448
5 0.098526 0.8893065131149085
10 0.098526 0.9074212924455027
0.1 0.147789 0.5918513203276804
0.2 0.147789 0.6704160856507617
0.3 0.147789 0.7140430488571441
0.5 0.147789 0.7683265240608629
1 0.147789 0.8265335820064672
2 0.147789 0.864653382533296
3 0.147789 0.8783624356101107
5 0.147789 0.8923956821771638
10 0.147789 0.9125392258074202
0.1 0.221684 0.6027752780651205
0.2 0.221684 0.6799947434532958
0.3 0.221684 0.7228263363789991
0.5 0.221684 0.7756254562096582
1 0.221684 0.831901205467964
2 0.221684 0.8674853119523593
3 0.221684 0.8802515557487613
5 0.221684 0.8942961294518466
10 0.221684 0.9160947452191568
0.1 0.332526 0.6140728635306498
0.2 0.332526 0.6890711036740624
0.3 0.332526 0.7312220911463381
0.5 0.332526 0.7817839079860662
1 0.332526 0.8365152254174386
2 0.332526 0.8687426255788897
3 0.332526 0.8807485994381609
5 0.332526 0.8947651020524414
10 0.332526 0.917807670282011
0.1 0.498789 0.6260942822608005
0.2 0.498789 0.6982779763891055
0.3 0.498789 0.7395878555258855
0.5 0.498789 0.7868841499722352
1 0.498789 0.8393104707763727
2 0.498789 0.867736529102528
3 0.498789 0.8790518948270925
5 0.498789 0.8928889633654058
10 0.498789 0.9167026174025328
0.1 0.748183 0.6390665545092036
0.2 0.748183 0.7082502389810825
0.3 0.748183 0.7479966171253674
0.5 0.748183 0.7911107301039246
1 0.748183 0.8393112453083822
2 0.748183 0.8638868664019567
3 0.748183 0.8743826312576157
5 0.748183 0.8878686694728133
10 0.748183 0.9119449004224673
0.1 1.12227 0.6532542978556578
0.2 1.12227 0.7193837882314467
0.3 1.12227 0.7563138345412949
0.5 1.12227 0.7946946773283852
1 1.12227 0.8363385036109312
2 1.12227 0.8571882451424402
3 1.12227 0.8666270370353695
5 1.12227 0.8796709045553253
10 1.12227 0.9035393914590446
0.1 1.68341 0.6689851103448177
0.2 1.68341 0.7315998113991484
0.3 1.68341 0.7643124341240014
